product_id;product_name;product_description;product_isbn;product_quantity;product_retail_price;product_price;product_image_small;product_image_medium;product_image_large;product_main_category;product_sub_category_1;product_sub_category_2;product_other_category;product_condition;product_color_choices;product_size_choices;product_other_choices;product_weight;product_length;product_width;product_height;related_products
675;Turkish Delight: Babil Turkish Delight-Rose-Walnut-Hazelnut-8.8oz.(Turk Lokumu: Babil Lokum-Gullu-C;Genuine Turkish Delight: "Lokum", a genuine Turkish product is one of the most detectable sweets in the world. This traditional sweet was introduced to Europe in the 18th century and has become a world renowned confectionary ever since rightly called "Turkish Delight". <p>Flavor (Tadi): Rose,Walnut, Hazelnut. (Gullu, Cevizli, Findikli.) <p>Ingredients (Icindekiler): Sugar, Corn Starch, Water, Citric Acid-E330, Walnut Flavor, Hazelnut Flavor, Rose Flavor, Walnut, Hazelnut, Rose, Coconut. (Seker, Misir Nisastasi, Su, Sitrik Asit-E330, Ceviz Aromasi, Fidik Aromasi, Ceviz, Findik, Gul, Hindistan Cevizi.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 443 kcal. <p>Protein (Protein): 2.7 g. <p>Carbohydrate (Karbonhidrat): 73.6 g. <p>Fat (Yag): 12.8 g. <p>Weight (Agirlik): 8.8 oz. (250 gram);YC-BB101;0;4.99;3.99;images/product/Babil Gullu Cevizli Findikli Lokum-250gr-T.jpg;images/product/Babil Gullu Cevizli Findikli Lokum-250gr-Q.jpg;images/product/Babil Gullu Cevizli Findikli Lokum-250gr-Z.jpg;Turkish Delights (Lokum);;;Express Checkout (Hizli Alisveris),Express-Turkish Delights (Lokum),By Product Category (Urun Tipine Gore);New;;;;7.00;0;0;0;665;
676;Turkish Delight: Babil Turkish Delight-Pistachio-16oz.(Turk Lokumu: Babil Lokum-Fistikli-454gr.);Genuine Turkish Delight: "Lokum", a genuine Turkish product is one of the most detectable sweets in the world. This traditional sweet was introduced to Europe in the 18th century and has become a world renowned confectionary ever since rightly called "Turkish Delight". <p>Flavor (Tadi): Pistachio. (Fistikli.) <p>Ingredients (Icindekiler): Sugar, Corn Starch, Water, Citric Acid-E330, Pistachio, Vanilla, Pistachio Flavor. (Seker, Misir Nisastasi, Su, Sitrik Asit-E330, Antep Fistigi, Vanilya, Antep Fistigi Aromasi.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 443 kcal. <p>Protein (Protein): 2.7 g. <p>Carbohydrate (Karbonhidrat): 73.6 g. <p>Fat (Yag): 12.8 g. <p>Weight (Agirlik): 16 oz. (454 gram);YC-BB102;0;7.99;5.99;images/product/Babil Fistikli Lokum-454gr-T.jpg;images/product/Babil Fistikli Lokum-454gr-Q.jpg;images/product/Babil Fistikli Lokum-454gr-Z.jpg;Turkish Delights (Lokum);;;Express Checkout (Hizli Alisveris),Express-Turkish Delights (Lokum),By Product Category (Urun Tipine Gore);New;;;;9.00;0;0;0;665,677;
677;Turkish Delight: Babil Turkish Delight-Pistachio-8.8oz.(Turk Lokumu: Babil Lokum-Fistikli-250gr.);Genuine Turkish Delight: "Lokum", a genuine Turkish product is one of the most detectable sweets in the world. This traditional sweet was introduced to Europe in the 18th century and has become a world renowned confectionary ever since rightly called "Turkish Delight". <p>Flavor (Tadi): Pistachio. (Fistikli.) <p>Ingredients (Icindekiler): Sugar, Corn Starch, Water, Citric Acid-E330, Pistachio, Vanilla, Pistachio Flavor. (Seker, Misir Nisastasi, Su, Sitrik Asit-E330, Antep Fistigi, Vanilya, Antep Fistigi Aromasi.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 443 kcal. <p>Protein (Protein): 2.7 g. <p>Carbohydrate (Karbonhidrat): 73.6 g. <p>Fat (Ya&#287~): 12.8 g. <p>Weight (Agirlik): 8.8 oz. (250 gram);YC-BB103;0;4.99;3.99;images/product/Babil Fistikli Lokum-250gr-T.jpg;images/product/Babil Fistikli Lokum-250gr-Q.jpg;images/product/Babil Fistikli Lokum-250gr-Z.jpg;Turkish Delights (Lokum);;;Express Checkout (Hizli Alisveris),Express-Turkish Delights (Lokum),By Product Category (Urun Tipine Gore);New;;;;7.00;0;0;0;676,675;
678;Turkish Delight: Divan Turkish Delight-Hazelnut-Traditional Cut-16oz.(Turk Lokumu:Divan Lokum-Fin;D&#304~VAN CREATES DIVINE TURKISH DELIGHT " BEST HAZELNUT TURKISH DELIGHT". The term "Turkish Delight" conjures all kinds of exotic images. At Divan, however, the exotic is the norm. History of Turkish delight dates back to 500 years ~ making Turkish Delight one of the oldest sweets in the world. Legend has it that in his endeavour to cope with all his wives, Sultan summoned all his confectionery experts and ordered them to produce a unique dessert to add to the collection of secret recipes for which he was famous. As a result of extensive research "Lokum" better known as "Turkish Delight" throughout the world was born. The sultan found it so tasty and stimulating that he and all successive Sultans always insisted on a plate of Turkish Delight with their daily feasts. The quality and taste of Turkish Delight became traditional and famous over hundreds of years and is now available for your enjoyment in its original recipe. These gummy, sugar brushed cubes can be filled with anything from fruit flavoring to pistachios, and have been a part of Turkish culture for centuries. Fashionable ladies gave Turkish Delight to friends in lace handkerchiefs, and Turkish families always serve lokum on holidays and birthdays. Since it remains fresh for one year, stored at room temperature, most households keep some on hand.It is said that Picasso used to eat Turkish Delight on daily basis for concentration on his work while Winston Churchill and Napoleon's favorite was pistachio filling.<p>Ingredients (Icindekiler): Sugar, Water, Hazelnut, Corn Starch, Citric Acid-E330, Vanilla. (Seker, Su, Findik, Misir Nisastasi, Vanilin Aromasi.)<p>Type (Cesidi): Hazelnut-Traditional Cut. (Findikli-Buyuk Kesim.)<p>Weight (Agirlik): 16 oz. (450 gram);TT-DV100;0;14.99;6.99;images/product/Divan Fistikli Klasik-T.jpg;images/product/Divan Fistikli Klasik-Q.jpg;images/product/Divan Fistikli Klasik-Z.jpg;Turkish Delights (Lokum);;;Express Checkout (Hizli Alisveris),Express-Turkish Delights (Lokum),By Product Category (Urun Tipine Gore);New;;;;9.00;0;0;0;677,711,700;
679;Music: Deniz Seki - Asklarin En Guzeli / CD (Muzik: Deniz Seki - Asklarin En Guzeli / CD);Artist (Sarkici): Deniz Seki <p>Album (Album): Asklarin En Guzeli<p>Production Year (Yapim Yili): 2003 <p>Music Type(Muzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yapim): N/A <p>Distribution by: N/A <p>Production by (Produktor): N/A <p>SONGS & DURATION (SARKILAR & SURELERI): <p>1. Yar&#305~m Kalan A&#351~k<p>2. Böyle Gelmi&#351~ Böyle Gider<p>3. Kalbimi Kim Çal&#305~yor<p>4. Sen Bensiz Ben Sensiz<p>5. A&#351~k&#305~na Doyum Olmaz<p>6. Rüzgar Gibi Geçtin<p>7. Ölsem de Bir Kalsam Da Bir<p>8. Anlamad&#305~m Gitti<p>9. Sensiz Saadet<p>10. A&#351~k Dedi&#287~in Laft&#305~r <p>============================================ <p>LYRICS (SOZLERI): <p>N/A ;YC-MC204;50;12.99;10.99;images/product/Deniz Seki-Asklarin En guzeli-T.jpg;images/product/Deniz Seki-Asklarin En guzeli-Q.jpg;images/product/Deniz Seki-Asklarin En guzeli-Q.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;6.00;0;0;0;680;
680;Music: Deniz Seki - Asklarin En Guzeli / Cassette (Muzik: Deniz Seki - Asklarin En Guzeli / Kaset);Artist (Sarkici): Deniz Seki <p>Album (Album): Asklarin En Guzeli<p>Production Year (Yapim Yili): 2003 <p>Music Type(Muzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yapim): N/A <p>Distribution by: N/A <p>Production by (Produktor): N/A <p>SONGS & DURATION (SARKILAR & SURELERI): <p>1. Yar&#305~m Kalan A&#351~k<p>2. Böyle Gelmi&#351~ Böyle Gider<p>3. Kalbimi Kim Çal&#305~yor<p>4. Sen Bensiz Ben Sensiz<p>5. A&#351~k&#305~na Doyum Olmaz<p>6. Rüzgar Gibi Geçtin<p>7. Ölsem de Bir Kalsam Da Bir<p>8. Anlamad&#305~m Gitti<p>9. Sensiz Saadet<p>10. A&#351~k Dedi&#287~in Laft&#305~r <p>============================================ <p>LYRICS (SOZLERI): <p>N/A ;YC-MC205;50;7.99;6.99;images/product/Deniz Seki-Asklarin En guzeli-T.jpg;images/product/Deniz Seki-Asklarin En guzeli-Q.jpg;images/product/Deniz Seki-Asklarin En guzeli-Q.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;6.00;0;0;0;679;
681;Music: MFO - Collection / CD (Muzik: MFO - Collection / CD);Artist (Sarkici): MFO-Mazhar Fuat Ozkan <p>Album (Album): Collection <p>Production Year (Yapim Yili): 2003 <p>Music Type(Muzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yapim): N/A <p>Distribution by: N/A <p>Production by (Produktor): N/A <p>SON1GS & DURATION (SARKILAR & SURELERI): <p>1. Nerdeyiz<p>2. Yaln&#305~zlar Gar&#305~<p>3. Olmuyor olam&#305~yor<p>4. Tam ortas&#305~nday&#305~m<p>5. Uç oldum<p>6. Sevdim birkere<p>7. Muhabbetler sana dogru<p>8. Ad&#305~m&#305~z miskindir bizim<p>9. Sen ve ben<p>10. Gözya&#351~lar&#305~m&#305~z&#305~ bitti mi sand&#305~n<p>11. Enayiyim ben<p>12. Sude<p>13. Elecune kars&#305~<p>============================================ <p>LYRICS (SOZLERI): N/A;YC-MC270;20;12.99;10.99;images/product/MFO Collection-T.jpg;images/product/MFO Collection-Q.jpg;images/product/MFO Collection-Q.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;5.00;0;0;0;682;
682;Music: MFO - Collection / Cassette (Muzik: MFO - Collection / Kaset);Artist (Sarkici): MFO-Mazhar Fuat Ozkan <p>Album (Album): Collection <p>Production Year (Yapim Yili): 2003 <p>Music Type(Muzik Tipi): Pop <p>CREDITS (KREDILER): <p>Production (Yapim): N/A <p>Distribution by: N/A <p>Production by (Produktor): N/A <p>SON1GS & DURATION (SARKILAR & SURELERI): <p>1. Nerdeyiz<p>2. Yaln&#305~zlar Gar&#305~<p>3. Olmuyor olam&#305~yor<p>4. Tam ortas&#305~nday&#305~m<p>5. Uç oldum<p>6. Sevdim birkere<p>7. Muhabbetler sana dogru<p>8. Ad&#305~m&#305~z miskindir bizim<p>9. Sen ve ben<p>10. Gözya&#351~lar&#305~m&#305~z&#305~ bitti mi sand&#305~n<p>11. Enayiyim ben<p>12. Sude<p>13. Elecune kars&#305~<p>============================================ <p>LYRICS (SOZLERI): <p>N/A;YC-MC271;50;7.99;6.99;images/product/MFO Collection-T.jpg;images/product/MFO Collection-Q.jpg;images/product/MFO Collection-Q.jpg;Music & Movies (Muzik ve Film);CD (Music);;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Music & Movies (Muzik & Film);New;;;;6.00;0;0;0;681;
683;Preserves & Honey: Mina Clover Honey (Receller & Ballar: Mina Petek Bal);Ingredients (Icindekiler): All natural honey. (Tamamen dogal bal.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 304 kcal.<p>Carbohydrate (Karbonhidrat): 82.3 g.<p>Protein (Protein): 0.3 g.<p>Calcium (Kalsiyum): 5 mg.<p>Phosphorus (Fosfor): 6 mg.<p>Sodium (Sodyum): 5 mg.<p>Vitamin B2: 0.04 mg.<p>Potassium (Potasyum): 5 mg.<p>Vitamin C: 1 mg.<p>Weight (Agirlik): N/A;YC-MN025;0;12.99;8.99;images/product/Mina Petek-T.jpg;images/product/Mina Petek-Q.jpg;images/product/Mina Petek-Z.jpg;;;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;249,287,286;
685;Preserves & Honey: Baktat Bitter Oranges Peal Preserves (Receller & Ballar: Baktat Turunc Kabugu Re;Ingredients (Icindekiler): Sugar, Bitter oranges peel-45%, Glucose, Acidulant-Citric Acid, Pectin. (Seker, Turunc kabugu-%45, Glikoz, Asitligi duzenleyici-Sitrik Asit, Pektin.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories 9Enerji): 44 kcal.<p>Total Fat (Toplam Yag): 0 g.<p>Sodium (Sodyum): 0 mg.<p>Total Carbohydrate (Toplam Karbonhidrat): 11 g.<p>Sugar (Seker): 10 g.<p>Protein (Protein): 0 g.<p>Weight (Agirlik): 14 oz. (400 gram);YC-BT809;50;3.49;2.89;images/product/Baktat Turunc Kabugu Receli-T.jpg;images/product/Baktat Turunc Kabugu Receli-Q.jpg;images/product/Baktat Turunc Kabugu Receli-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;684,660,523;
686;Preserves & Honey: Baktat Rasberry Preserves (Receller & Ballar: Baktat Ahududu Receli);Ingredients (Icindekiler): Sugar, Rasberries-45%, Glicose, Acidulant-Citric Acid, Pectin. (Seker, Ahududu-%45, Glikoz, Asitligi duzenleyici-Sitrik Asit, Pektin.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 44 kcal.<p>Total Fat (Toplam Yag): 0 g.<p>Sodium (Sodyum): 0 mg.<p>Total Carbohydrate (Toplam Karbonhidrat): 11 g.<p>Sugar (Seker): 10 g.<p>Protein (Protein): 0 g,<p>Weight (Agirlik): 14 oz. (400 gram);YC-BT900;50;3.49;2.79;images/product/Baktat Ahududu Receli-T.jpg;images/product/Baktat Ahududu Receli-Q.jpg;images/product/Baktat Ahududu Receli-Z.jpg;Preserves & Honey (Receller & Ballar);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Preserves & Honey (Receller & Ballar);New;;;;5.00;0;0;0;684,685,660;
687;Cooking & Baking Needs: Filiz Durum Semolina (Pisirme & Firin Malzemeleri: Piyale Irmik);Ingredients (Icindekiler): Durum Wheat Semolina (Durum Bugday Irmigi)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 320 kcal.<p>Protein (Protein): 11 g.<p>Carbohydrate (Karbonhidrat): 71 g.<p>Fat (Yag): 1.5 g.<p>Weight (Agirlik): 17.5 oz. (500 grams);YC-FZ489;50;1.99;1.89;images/product/Filiz_Irmik-T.jpg;images/product/Filiz_Irmik-Q.jpg;images/product/Filiz_Irmik-Q.jpg;Cooking & Baking Needs (Pisirme & Firin Malzemeleri);;;Express Checkout (Hizli Alisveris),Express-Cooking & Baking Needs (Pisirme & Firin Malzemeleri),By Product Category (Urun Tipine Gore);New;;;;8.00;0;0;0;221,211,212;
688;Pastes & Spreads: Sarelle Light Chocolate Spread w/ Hazelnut (Ezme & Surmeler: Sarelle Light Kakaol;Ingredients (Icindekiler): Natural Sweetner, Margarine, Hazelnut, Milk Powder, Cocoa, Emulsifier, Artificial Sweetner, Nature Identical Flavor-Vanilin. (Dogal Tatlandirici, Nabatig Yag, Findik, Sut Tozu, Kakao, Emulgator, Yapay Tatlandirici, Dogala ozdes aroma-Vanilin.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri)<p>Calories (Enerji): 423.8 kcal.<p>Protein (Protein): 4.50 g.<p>Fat (Yag): 33.82 g.<p>Carbohydrate (Karbonhidrat): 54.84 g.<p>Cellulose (Seluloz): 4.11 g.<p>Iron (Demir): 2.47 mg.<p>Sodium (Sodyum): 75.36 mg.<p>Potassium (Potasyum): 521.40 mg.<p>Salt (Tuz): 0.12 g.<p>Weight (Agirlik): 14.1 oz. (400 grams)  ;YC-SR8100;50;6.99;5.99;images/product/Sarelle Light Kakaolu Findik Ezmesi-T.jpg;images/product/Sarelle Light Kakaolu Findik Ezmesi-Q.jpg;images/product/Sarelle Light Kakaolu Findik Ezmesi-Z.jpg;Pastes & Spreads (Ezme & Surmeler);;;Express Checkout (Hizli Alisveris),By Product Category (Urun Tipine Gore),Express-Pastes & Spreads (Ezme & Surmeler);New;;;;7.00;0;0;0;143,142,166;
689;Crackers & Crocans: Koska Peanut Snack-1.76 oz.(Krakerler & Krokanlar: Koska Amerikan Fistik Krokan;Ingredients (Icindekiler): Sugar, Peanuts. (Seker, Amerikan Fistik.)<p>Weight (Agirlik): 1.76 oz. (50 gram);YC-KK4001;50;1.79;1.69;images/product/Koska American Peanuts Crocan-50gr-T.jpg;images/product/Koska American Peanuts Crocan-50gr-Q.jpg;images/product/Koska American Peanuts Crocan-50gr-Z.jpg;Crackers & Crocans (Karkerler & Krokanlar);;;Express Checkout (Hizli Alisveris),Express-Crackers & Crocans (Karkerler & Kokanlar),By Product Category (Urun Tipine Gore);New;;;;2.00;0;0;0;674;
690;Crackers & Crocans: Koska Almond Snack-1.76 oz.(Krakerler & Krokanlar: Koska Badem Krokan-50gr.);Ingredients (Icindekiler): Almond, Sugar, Glicose. (Badem, Seker, Glikoz.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 276 kcal.<p>Total Fat (Toplam Yag): 17.1 g.<p>Sodium (Sodyum): 0.3 mg.<p>Total Carbohydrate (Toplam Katbonhidrat): 23.4 g.<p>Sugar (Seker): 18.7 g.<p>Protein (Protein): 7.1 g.<p>Weight (Agirlik): 1.76 oz. (50 gram);YC-KK4002;50;1.79;1.69;images/product/Koska Badem Krokan-50gr-T.jpg;images/product/Koska Badem Krokan-50gr-Q.jpg;images/product/Koska Badem Krokan-50gr-Z.jpg;Crackers & Crocans (Karkerler & Krokanlar);;;Express Checkout (Hizli Alisveris),Express-Crackers & Crocans (Karkerler & Kokanlar),By Product Category (Urun Tipine Gore);New;;;;2.00;0;0;0;689;
691;Sauces: Baktat Paprika/Vegetable Relish-Hot-18.8 oz. (Soslar: Baktat Ajvar-Acili-535 gr.);Ingredients (Icindekiler): Red Peppers, Eggplants, Hot Peppers, Vegetable Oil, Salt, Sugar, Vinegar, Garlic. (Kirmizi Biber, Patlican, Aci Biber, Bitkisel Yag, Salt, Seker, Sirke, Sarimsak.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 46.1 kcal.<p>Total Fat (Toplam Yag): 4.6 g.<p>Saturated Fat (Doymus Yag): 0.66 g.<p>Sodium (Sodyum): 104.7 mg.<p>Total Carbohydrate (Toplam Karbonhidrat): 1.18 g.<p>Fiber (Lifi): 0.03 g.<p>Sugar (Seker): 0.15 g.<p>Protein (Protein): 0.01<p>Weight (Agirlik): 18.8 oz. (535 gram);YC-BT8001;50;3.99;3.29;images/product/Baktat_Ajvar_Spread_Hot-535gr-T.jpg;images/product/Baktat_Ajvar_Spread_Hot-535gr-Q.jpg;images/product/Baktat_Ajvar_Spread_Hot-535gr-Z.jpg;Sauces (Soslar);;;Express Checkout (Hizli Alisveris),Pastes & Spreads (Ezme & Surmeler),By Product Category (Urun Tipine Gore),Express-Pastes & Spreads (Ezme & Surmeler),Express-Sauces (Soslar);New;;;;7.00;0;0;0;245,233,234;
693;Tahini & Molasses: Baktat Tahini-21.16 oz. ((Tahin & Pekmez: Baktat Tahin-600 gr.);Ingredients (Icindekiler): Milled Sesame Seeds. (Tahin.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 81.46 kcal.<p>Total Fat (Toplam Yag): 6.86 g.<p>Saturated Fat (Doymus Yag): 0 g.<p>Sodium (Sodyum): 1.48 mg.<p>Potassium (Potasyum): 23.1 mg.<p>Total Carbohydrate (Toplam Karbonhidrat): 1.97 g.<p>Dietary Fiber (Diet Lifi): 1.97 g.<p>Protein (Protein): 2.96 g.<p>Weight (Agirlik): 21.16 oz. (600 gram);YC-BT998;50;4.19;3.99;images/product/Baktat Tahin-T.jpg;images/product/Baktat Tahin-Q.jpg;images/product/Baktat Tahin-Z.jpg;Tahini & Molasses (Tahin & Pekmez);;;Express Checkout (Hizli Alisveris),Express-Tahini & Molasses (Tahin & Pekmez),By Product Category (Urun Tipine Gore);New;;;;7.00;0;0;0;498,236,667;
694;Crackers & Crocans: Babil Pistachio w/ Honey-2.12 oz.(Krakerler & Krokanlar: Babil Antep Krokan-60g;Ingredients (Icindekiler): Pistachio, Sugar, Honey. (Antep Fistigi, Seker, Bal.)<p>Nutrition Facts per Serving (Besin &#336~&#287~eleri):<p>Calories (Enerji): 220 kcal.<p>Protein (Protein): 1.3 g.<p>Weight (Agirlik): 2.12 oz. (60 gram);YC-BB200;0;2.49;1.99;images/product/Babil Antep Fistigi Krokan-60gr-T.jpg;images/product/Babil Antep Fistigi Krokan-60gr-Q.jpg;images/product/Babil Antep Fistigi Krokan-60gr-Z.jpg;Crackers & Crocans (Karkerler & Krokanlar);;;Express Checkout (Hizli Alisveris),Express-Crackers & Crocans (Karkerler & Kokanlar),By Product Category (Urun Tipine Gore);New;;;;2.00;0;0;0;695,696,698;
695;Crackers & Crocans: Babil Almond w/ Honey-2.12 oz.(Krakerler & Krokanlar: Babil Badem Krokan-60gr);Ingredients (Icindekiler): Almonds, Sugar, Honey. (Badem Ici, Seker, Bal.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 220 kcal. <p>Protein (Protein): 1.3 g. <p>Weight (Agirlik): 2.12 oz. (60 gram);YC-BB201;0;2.49;1.99;images/product/Babil Badem Krokan-60gr-T.jpg;images/product/Babil Badem Krokan-60gr-Q.jpg;images/product/Babil Badem Krokan-60gr-Z.jpg;Crackers & Crocans (Karkerler & Krokanlar);;;Express Checkout (Hizli Alisveris),Express-Crackers & Crocans (Karkerler & Kokanlar),By Product Category (Urun Tipine Gore);New;;;;2.00;0;0;0;696,697,694;
696;Crackers & Crocans: Babil Hazelnut w/ Honey-2.12 oz.(Krakerler & Krokanlar: Babil Findik Krokan-60g;Ingredients (Icindekiler): Hazelnuts, Sugar, Honey. (Findik ici, Seker, Bal.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 220 kcal. <p>Protein (Protein): 1.3 g. <p>Weight (Agirlik): 2.12 oz. (60 gram);YC-BB202;0;2.49;1.99;images/product/Babil Findik Krokan-60gr-T.jpg;images/product/Babil Findik Krokan-60gr-Q.jpg;images/product/Babil Findik Krokan-60gr-Z.jpg;Crackers & Crocans (Karkerler & Krokanlar);;;Express Checkout (Hizli Alisveris),Express-Crackers & Crocans (Karkerler & Kokanlar),By Product Category (Urun Tipine Gore);New;;;;2.00;0;0;0;695,694,698;
697;Crackers & Crocans: Babil Peanuts w/ Honey-2.12 oz.(Krakerler & Krokanlar: Babil Yer Fistigi Krokan;Ingredients (Icindekiler): Peanuts, Sugar, Honey. (Yer Fistigi ici, Seker, Bal.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 220 kcal. <p>Protein (Protein): 1.3 g. <p>Weight (Agirlik): 2.12 oz. (60 gram);YC-BB203;0;2.29;1.89;images/product/Babil Fistik Korkan-60gr-T.jpg;images/product/Babil Fistik Korkan-60gr-Q.jpg;images/product/Babil Fistik Korkan-60gr-Z.jpg;Crackers & Crocans (Karkerler & Krokanlar);;;Express Checkout (Hizli Alisveris),Express-Crackers & Crocans (Karkerler & Kokanlar),By Product Category (Urun Tipine Gore);New;;;;2.00;0;0;0;695,696,694;
698;Crackers & Crocans: Babil Sesame w/ Honey-2.12 oz.(Krakerler & Krokanlar: Babil Susam Krokan-60gr);Ingredients (Icindekiler): Sesame, Sugar, Honey. (Susam, Seker, Bal.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 220 kcal. <p>Protein (Protein): 1.3 g. <p>Weight (Agirlik): 2.12 oz. (60 gram) ;YC-BB205;0;2.29;1.89;images/product/Babil Susam Krokan-60gr-T.jpg;images/product/Babil Susam Krokan-60gr-Q.jpg;images/product/Babil Susam Krokan-60gr-Z.jpg;Crackers & Crocans (Karkerler & Krokanlar);;;Express Checkout (Hizli Alisveris),Express-Crackers & Crocans (Karkerler & Kokanlar),By Product Category (Urun Tipine Gore);New;;;;2.00;0;0;0;696,697,694;
699;Turkish Delight: Babil Turkish Delight-Walnut-Hazelnut-16oz.(Turk Lokumu: Babil Lokum-Cevizli-Findi;Genuine Turkish Delight: "Lokum", a genuine Turkish product is one of the most detectable sweets in the world. This traditional sweet was introduced to Europe in the 18th century and has become a world renowned confectionary ever since rightly called "Turkish Delight". <p>Flavor (Tadi): Walnut, Hazelnut. (Cevizli, Findikli.) <p>Ingredients (Icindekiler): Sugar, Corn Starch, Water, Citric Acid-E330, Walnut Flavor, Hazelnut Flavor, Walnut, Hazelnut, Coconut. (Seker, Misir Nisastasi, Su, Sitrik Asit-E330, Ceviz Aromasi, Fidik Aromasi, Ceviz, Findik, Hindistan Cevizi.) <p>Nutrition Facts per Serving (Besin &#336~&#287~eleri): <p>Calories (Enerji): 443 kcal. <p>Protein (Protein): 2.7 g. <p>Carbohydrate (Karbonhidrat): 73.6 g. <p>Fat (Yag): 12.8 g. <p>Weight (Agirlik): 16 oz. (454 gram);YC-BB108;0;7.99;5.89;images/product/Babil Cevizli Findikli Lokum-454gr-T.jpg;images/product/Babil Cevizli Findikli Lokum-454gr-Q.jpg;images/product/Babil Cevizli Findikli Lokum-454gr-Z.jpg;Turkish Delights (Lokum);;;Express Checkout (Hizli Alisveris),Express-Turkish Delights (Lokum),By Product Category (Urun Tipine Gore);New;;;;9.00;0;0;0;676,665;
